countyCode,AverageAnnualCount,PovertyEst,avgDeathsPerYear,deathRate,incidentRate,medIncome,popEst2020,povertyPercent,studyCount,studyPerCap
12101,4036.0,165851,1401.0,161.6,499.9,76713.0,608794.0,11.1,36.0,59.133302890632955
12103,7624.0,65148,2519.0,143.4,476.9,65933.0,961739.0,10.9,168.0,174.68356799505895
12105,4591.0,117299,1485.0,146.0,473.1,66427.0,787404.0,12.4,37.0,46.989855271245766
12107,559.0,120353,232.0,192.4,487.2,61941.0,74731.0,15.699999999999998,4.0,53.525310781335726
12109,1768.0,16484,493.0,132.8,488.8,46459.0,306841.0,22.5,165.0,537.7377860194694
12111,2201.0,17860,800.0,146.7,434.4,103757.0,358704.0,5.9,34.0,94.7856728667648
12113,1069.0,47534,335.0,152.7,481.3999999999999,64038.0,198268.0,13.4,1.0,5.043678253676841
12115,4300.0,18064,1393.0,132.8,475.5,82537.0,462286.0,9.4,79.0,170.88988202108652
12117,2557.0,38638,818.0,145.0,456.9,78309.0,478772.0,8.5,25.0,52.21692162448932
12119,1639.0,52808,513.0,129.9,444.8,80296.0,144970.0,11.1,18.0,124.16362005932262
12121,303.0,12830,129.0,186.7,460.1,77851.0,45411.0,9.4,4.0,88.08438484067737
12123,136.0,8054,56.0,174.9,450.5,51295.0,21283.0,18.9,0.0,0.0
12125,237.0,3831,77.0,414.5,1237.4,48482.0,15460.0,19.5,0.0,0.0
12127,4416.0,2070,1563.0,163.2,499.4,60749.0,579192.0,18.0,48.0,82.87407284631003
12129,192.0,66107,63.0,169.1,476.5,64601.0,35178.0,11.8,0.0,0.0
12131,388.0,3771,161.0,158.8,377.4,63482.0,83304.0,11.7,1.0,12.004225487371555
13101,19.0,2461,4.0,110.0,457.6,43417.0,3686.0,23.7,0.0,0.0
13103,327.0,774,102.0,172.6,515.9,47195.0,69041.0,21.1,5.0,72.42073550498979
13105,143.0,5859,55.0,182.9,523.6,88111.0,19814.0,8.6,0.0,0.0
13107,134.0,3171,55.0,197.5,490.9,49220.0,22929.0,16.2,1.0,43.61289197086659
13109,60.0,4490,23.0,177.2,458.1,46975.0,10695.0,20.8,0.0,0.0
13111,228.0,2186,79.0,163.3,476.3,45163.0,25737.0,21.6,3.0,116.56370206317752
13113,713.0,2932,187.0,124.20000000000002,463.80000000000007,60604.0,122030.0,11.400000000000002,5.0,40.97353109891011
13115,553.0,7155,220.0,177.8,457.0,109358.0,99443.0,5.9,11.0,110.61613185442917
13117,1157.0,14366,270.0,124.1,483.69999999999993,56651.0,267237.0,15.099999999999998,23.0,86.06592649969878
13119,155.0,10836,61.0,184.1,501.6,130909.0,24128.0,4.1,0.0,0.0
13121,4830.0,3731,1398.0,140.5,457.8,49940.0,1074634.0,16.0,265.0,246.59558510153224
13123,255.0,133088,80.0,152.5,498.6000000000001,89798.0,32407.0,12.699999999999998,1.0,30.857530780386956
13125,17.0,4480,8.0,196.1,462.4,68294.0,2939.0,14.0,0.0,0.0
13127,541.0,400,197.0,160.2,451.1000000000001,55539.0,85079.0,13.9,3.0,35.26134533786246
13129,321.0,11354,122.0,183.3,472.3999999999999,63532.0,58954.0,13.7,15.0,254.4356617023442
13131,141.0,6721,52.0,157.1,436.7,63946.0,26008.0,11.5,10.0,384.49707782220855
13133,159.0,5587,43.0,136.6,496.8,48548.0,20139.0,21.600000000000005,71.0,3525.497790357019
13135,3834.0,2716,1035.0,136.5,445.2,74488.0,975353.0,13.6,37.0,37.93498353929295
13137,305.0,86107,94.0,153.7,523.9,83918.0,47475.0,8.9,1.0,21.063717746182203
13139,1140.0,6213,329.0,142.4,493.1,62428.0,212692.0,13.8,45.0,211.57354296353412
13141,57.0,24679,21.0,157.8,413.4,76789.0,8387.0,11.7,0.0,0.0
13143,183.0,1912,64.0,174.5,502.7,38570.0,31337.0,26.5,4.0,127.6446373296742
13145,211.0,4682,65.0,140.1,444.4,57912.0,36276.0,15.1,28.0,771.8601830411291
13147,168.0,3235,61.0,150.5,436.6000000000001,90636.0,26909.0,9.0,0.0,0.0
13149,76.0,3711,26.0,166.7,499.3999999999999,56137.0,11725.0,14.2,1.0,85.28784648187633
13151,1135.0,1727,338.0,156.5,478.5,56724.0,248364.0,14.9,7.0,28.184438968610586
13153,779.0,19857,247.0,155.0,476.20000000000005,82379.0,169631.0,8.0,74.0,436.24101726689105
13155,52.0,17991,20.0,160.0,423.8,71237.0,9126.0,10.699999999999998,0.0,0.0
13157,395.0,1676,136.0,175.1,492.20000000000005,49224.0,83936.0,19.1,52.0,619.5196340068624
13159,102.0,6088,37.0,196.1,536.1,82138.0,15951.0,7.3,0.0,0.0
13161,72.0,2038,29.0,160.8,396.2,63718.0,14889.0,12.9,0.0,0.0
13163,105.0,2995,46.0,217.2,505.7,46143.0,15314.0,20.2,0.0,0.0
13165,43.0,3511,20.0,185.3,397.0,44459.0,8689.0,23.7,0.0,0.0
13167,56.0,2070,20.0,145.0,410.7,41830.0,9242.0,27.9,35.0,3787.0590781216188
13169,188.0,2033,56.0,144.8,507.19999999999993,42603.0,28472.0,27.300000000000004,8.0,280.97780275358247
13171,121.0,3243,40.0,172.9,513.2,65515.0,19467.0,11.5,1.0,51.36898340781836
13173,57.0,2442,18.0,151.2,477.1000000000001,61542.0,10171.0,13.0,0.0,0.0
13175,268.0,1878,113.0,181.0,447.8,50671.0,49660.0,19.2,36.0,724.929520741039
13177,179.0,10450,54.0,186.4,573.6,47918.0,33642.0,21.4,19.0,564.770227691576
13179,231.0,3360,75.0,164.1,462.3999999999999,84260.0,68030.0,10.3,1.0,14.699397324709688
13181,62.0,9160,23.0,171.9,469.3,59807.0,7841.0,14.4,0.0,0.0
13183,59.0,1201,20.0,128.0,358.7,69776.0,18348.0,15.399999999999999,1.0,54.50185306300414
13185,518.0,2550,158.0,141.0,462.29999999999995,71285.0,119739.0,14.2,13.0,108.56947193479151
13187,206.0,17678,64.0,152.1,494.5,52623.0,34796.0,15.399999999999999,1.0,28.738935509828718
13189,156.0,3740,53.0,188.5,566.3,71486.0,21713.0,12.1,0.0,0.0
13191,93.0,3798,33.0,129.4,374.3,50593.0,11180.0,17.7,1.0,89.44543828264759
13193,73.0,1893,29.0,165.8,426.4,51411.0,11765.0,17.0,3.0,254.99362515937102
13195,195.0,2365,68.0,177.7,503.30000000000007,40089.0,31473.0,23.800000000000004,0.0,0.0
13197,48.0,3809,21.0,159.4,374.9,58789.0,7449.0,12.2,0.0,0.0
13199,142.0,1423,53.0,170.4,465.0,47174.0,20845.0,19.4,2.0,95.9462700887503
13201,38.0,3435,14.0,168.0,462.2,53019.0,5807.0,16.6,0.0,0.0
13205,137.0,1292,51.0,174.2,490.30000000000007,45201.0,21116.0,22.9,0.0,0.0
13207,177.0,4470,58.0,150.9,466.30000000000007,45296.0,29427.0,22.699999999999996,1.0,33.982397118292724
13209,46.0,3208,21.0,190.3,398.6,76428.0,8655.0,11.4,0.0,0.0
13211,131.0,1602,45.0,167.40000000000003,494.6,48356.0,21031.0,20.199999999999996,71.0,3375.9688079501684
13213,224.0,2337,89.0,193.40000000000003,480.9,74340.0,40472.0,11.2,0.0,0.0
13215,1043.0,5332,375.0,180.2,495.1,62109.0,202616.0,13.3,27.0,133.25699846014138
13217,596.0,35163,204.0,181.8,507.8,53740.0,117621.0,17.8,2.0,17.003766334243036
13219,198.0,14313,53.0,116.9,429.1,72128.0,43588.0,12.3,3.0,68.82628246306322
13221,103.0,2583,36.0,167.4,501.2,114758.0,15469.0,6.0,1.0,64.64541987200207
13223,782.0,1954,222.0,150.3,487.8,62504.0,178421.0,12.7,13.0,72.86137842518538
13225,150.0,14003,65.0,195.6,444.9,87459.0,28562.0,7.9,74.0,2590.8549821441075
13227,277.0,5008,77.0,159.6,575.3,58471.0,34826.0,18.4,5.0,143.57089530810313
13229,117.0,3684,44.0,180.80000000000004,493.8999999999999,71955.0,20168.0,10.699999999999998,3.0,148.7504958349861
13231,118.0,3338,42.0,185.3,510.8,52695.0,19990.0,16.7,1.0,50.02501250625313
13233,253.0,1709,102.0,198.5,492.5,80626.0,43709.0,8.7,0.0,0.0
13235,65.0,6441,21.0,120.6,391.5,54894.0,9984.0,14.9,1.0,100.16025641025641
13237,163.0,1693,54.0,148.7,467.6,46975.0,22984.0,19.6,72.0,3132.6139923424994
13239,20.0,3027,10.0,209.3,442.5,62241.0,2249.0,13.3,0.0,0.0
13241,130.0,501,47.0,148.4,443.0,41516.0,17206.0,22.3,0.0,0.0
13243,45.0,2160,19.0,157.1,424.8999999999999,63387.0,6116.0,12.699999999999998,0.0,0.0
13245,1082.0,1635,409.0,185.4,482.1000000000001,39188.0,206640.0,27.4,103.0,498.45141308555947
13247,483.0,35823,158.0,158.2,459.4,50079.0,94984.0,18.4,5.0,52.640444706476885
13249,24.0,10561,10.0,151.9,358.1,71984.0,4496.0,11.2,0.0,0.0
13251,92.0,693,37.0,184.3,464.2,57510.0,13977.0,15.4,2.0,143.09222293768335
13253,52.0,2572,28.0,202.5,408.7,52713.0,9127.0,18.8,0.0,0.0
13255,431.0,2090,157.0,181.7,504.4,45223.0,68919.0,23.2,1.0,14.509786851231155
13257,180.0,13102,70.0,198.0,511.0,55086.0,26767.0,19.3,0.0,0.0
13259,27.0,3587,12.0,171.3,386.1,51980.0,4648.0,13.7,0.0,0.0
13261,194.0,1010,73.0,197.9,532.9,41158.0,28877.0,25.9,0.0,0.0
13263,47.0,6101,17.0,145.0,448.1,44677.0,5747.0,22.3,2.0,348.00765616843574
13265,13.0,1192,5.0,182.1,439.4,45163.0,1600.0,20.8,0.0,0.0
13267,119.0,315,48.0,167.9,401.2,42138.0,24064.0,20.0,0.0,0.0
13269,48.0,4732,20.0,161.4,402.8,47401.0,7737.0,23.5,2.0,258.4981258885873
13271,69.0,1708,33.0,147.7,324.3,44035.0,12354.0,22.5,1.0,80.94544277157196
13273,67.0,2834,25.0,211.0,554.0,41547.0,8754.0,30.600000000000005,0.0,0.0
13275,284.0,2462,112.0,189.8,489.8,53281.0,45561.0,29.2,10.0,219.48596387261034
13277,236.0,8921,87.0,184.1,507.8,52236.0,41412.0,19.8,0.0,0.0
13279,155.0,6697,67.0,199.2,474.0,52962.0,26837.0,16.6,0.0,0.0
13281,126.0,5593,39.0,148.2,524.8,45125.0,12972.0,21.1,0.0,0.0
13283,38.0,1597,18.0,195.2,442.1,59273.0,6365.0,12.9,1.0,157.10919088766693
13285,382.0,1297,140.0,171.7,469.1,43533.0,70191.0,21.7,0.0,0.0
13287,57.0,12263,22.0,205.7,548.2,55852.0,8842.0,17.8,0.0,0.0
13289,65.0,2218,22.0,170.0,518.1,40865.0,7680.0,25.5,9.0,1171.875
13291,223.0,1605,72.0,133.3,448.19999999999993,48772.0,26388.0,21.199999999999996,3.0,113.68804001819008
13293,172.0,2665,72.0,191.3,472.3,64588.0,28086.0,10.3,3.0,106.81478316599018
13295,379.0,5780,166.0,171.0,405.4,48061.0,68915.0,20.9,78.0,1131.8290647899585
13297,560.0,9937,186.0,166.5,498.1,53407.0,103065.0,14.8,3.0,29.107844564110028
13299,209.0,11458,84.0,180.09999999999997,460.69999999999993,83037.0,35614.0,11.3,3.0,84.23653619363172
13301,43.0,5943,19.0,213.0,518.8,48245.0,5155.0,17.6,0.0,0.0
13303,128.0,1189,52.0,190.4,471.8,44367.0,19738.0,23.4,33.0,1671.9019150876481
13305,186.0,3949,68.0,186.0,511.2,48462.0,30896.0,22.0,1.0,32.366649404453646
13307,19.0,5136,6.0,132.2,466.7,51102.0,2328.0,17.8,0.0,0.0
13309,29.0,421,12.0,133.3,317.1,45987.0,7314.0,18.1,0.0,0.0
13311,220.0,1565,71.0,151.6,485.8999999999999,35952.0,28806.0,31.100000000000005,0.0,0.0
13313,512.0,3391,175.0,153.3,445.4,62100.0,103132.0,12.1,2.0,19.392623046193226
13315,47.0,13161,19.0,158.9,404.3,61680.0,8761.0,12.9,1.0,114.1422212076247
13317,73.0,1790,33.0,202.3,469.7,44905.0,9599.0,26.4,0.0,0.0
13319,61.0,1766,21.0,156.8,482.7,47377.0,8681.0,18.6,2.0,230.38820412394887
17101,99.0,15239,42.0,194.4,476.8,64711.0,14914.0,14.5,2.0,134.10218586562962
17103,229.0,2109,92.0,179.1,471.4,57460.0,33848.0,16.6,2.0,59.0876861262113
17105,247.0,3757,93.0,178.8,504.59999999999997,67371.0,35521.0,12.1,0.0,0.0
17107,212.0,4054,77.0,193.6,554.1,74418.0,27591.0,12.0,131.0,4747.925048022906
17109,161.0,3303,62.0,161.4,437.1,53775.0,26861.0,13.599999999999998,50.0,1861.4347939391682
17111,1700.0,4971,541.0,154.9,466.5,52812.0,311747.0,20.4,11.0,35.28502279091699
17113,754.0,18106,263.0,149.0,425.5,99128.0,171141.0,5.9,130.0,759.6075750404638
17115,802.0,18099,271.0,173.7,546.0,71825.0,101483.0,11.2,131.0,1290.8565966713638
17117,352.0,14579,125.0,181.0,534.2,60648.0,44245.0,14.8,4.0,90.4056955588202
17119,1681.0,5241,602.0,168.8,489.1,69880.0,263864.0,12.1,13.0,49.26780462662584
17121,290.0,31585,115.0,207.9,565.4,67441.0,36914.0,12.3,36.0,975.239746437666
17123,91.0,5518,36.0,185.1,516.9,58489.0,11678.0,15.3,0.0,0.0
17125,110.0,1345,50.0,224.5,527.0,69593.0,12748.0,11.8,15.0,1176.6551615939757
17127,93.0,1598,37.0,169.0,459.29999999999995,60784.0,13896.0,12.7,1.0,71.96315486470928
17129,99.0,2076,28.0,155.5,567.2,52880.0,12121.0,15.2,0.0,0.0
17131,120.0,1034,47.0,186.3,534.4,78115.0,15504.0,8.6,86.0,5546.955624355005
17133,206.0,1318,60.0,125.5,446.1,70430.0,35033.0,8.6,22.0,627.979333771016
17135,206.0,2115,78.0,177.4,510.59999999999997,100487.0,28020.0,6.1,0.0,0.0
17137,266.0,3862,90.0,179.1,556.7,56381.0,32209.0,15.1,0.0,0.0
17139,92.0,3606,35.0,173.0,476.6,64842.0,14323.0,12.0,32.0,2234.168819381415
17141,335.0,1428,125.0,170.8,481.2,75505.0,51351.0,10.2,5.0,97.36908726217601
17143,1139.0,4320,393.0,170.1,504.1,78577.0,178383.0,8.5,290.0,1625.7154549480613
17145,138.0,23909,47.0,162.5,499.59999999999997,65421.0,20588.0,13.799999999999999,1.0,48.571983679813485
17147,109.0,2720,38.0,157.9,479.5,53051.0,16723.0,14.900000000000002,0.0,0.0
17149,122.0,1211,48.0,191.4,543.4,85430.0,14484.0,7.3,0.0,0.0
17151,33.0,2345,12.0,156.8,440.8,54244.0,3770.0,16.6,0.0,0.0
17153,43.0,589,18.0,215.5,516.6,54878.0,4991.0,15.9,0.0,0.0
17155,40.0,1188,14.0,142.9,424.8,44873.0,5572.0,24.5,148.0,26561.37832017229
17157,214.0,419,80.0,169.6,483.8,83029.0,30068.0,7.5,28.0,931.222562192364
17159,107.0,3999,39.0,159.9,477.5,62575.0,15435.0,14.6,0.0,0.0
17161,896.0,2208,333.0,162.1,462.69999999999993,56831.0,141527.0,14.5,99.0,699.5131670988575
17163,1491.0,20347,547.0,168.7,467.3,62652.0,252671.0,14.8,49.0,193.9280724736911
17165,170.0,39066,72.0,205.2,504.6,67185.0,23087.0,15.7,0.0,0.0
17167,1385.0,4253,426.0,160.6,539.8,50979.0,194534.0,18.9,119.0,611.7182600470869
17169,52.0,21500,18.0,154.6,483.59999999999997,73684.0,6746.0,11.2,15.0,2223.539875481767
17171,40.0,971,15.0,203.0,568.6,62968.0,4790.0,14.6,0.0,0.0
17173,176.0,542,52.0,142.4,538.3,64853.0,20761.0,11.5,103.0,4961.2253745002645
17175,41.0,2327,15.0,168.2,497.8,65396.0,5345.0,11.3,41.0,7670.720299345182
17177,292.0,595,119.0,161.7,429.3,59234.0,43627.0,11.4,30.0,687.6475577050909
17179,897.0,6005,304.0,160.6,501.6,60988.0,129911.0,14.0,219.0,1685.7694883420186
17181,124.0,11269,47.0,176.7,486.90000000000003,73285.0,16767.0,8.9,32.0,1908.5107651935348
17183,542.0,3383,213.0,194.0,515.4,51116.0,72337.0,20.7,32.0,442.3738888812088
17185,80.0,12043,29.0,157.3,482.4,52083.0,11087.0,17.3,2.0,180.3914494452963
17187,118.0,1497,41.0,170.1,523.6,63777.0,16354.0,13.900000000000002,104.0,6359.3004769475365
17189,102.0,2410,30.0,138.9,517.7,57357.0,13643.0,15.599999999999998,37.0,2712.013486769772
17191,110.0,1082,41.0,157.4,441.1,71958.0,15872.0,8.1,0.0,0.0
17193,94.0,2158,41.0,179.8,465.9,53359.0,13614.0,13.7,0.0,0.0
17195,388.0,1972,147.0,167.5,473.3,54611.0,54658.0,15.1,8.0,146.36466756924878
17197,3542.0,6944,1122.0,157.6,473.1,62038.0,696757.0,12.9,119.0,170.7912514693071
17199,453.0,48828,164.0,172.3,502.8,97076.0,66695.0,7.1,46.0,689.7068745783042
17201,1656.0,8195,638.0,169.7,455.6,64152.0,282188.0,12.7,34.0,120.48705118573433
18101,1085.571339563863,4719,25.0,171.2,461.11184933446606,70938.0,9803.0,10.3,0.0,0.0
18103,1085.571339563863,1232,82.0,174.7,461.1118493344661,64216.0,35674.0,12.8,0.0,0.0
18105,1085.571339563863,4366,202.0,137.8,461.1118493344661,60835.0,139745.0,13.599999999999998,6.0,42.9353465240259
18107,1085.571339563863,23312,83.0,154.7,461.1118493344661,64299.0,38273.0,18.2,0.0,0.0
18109,1085.571339563863,4082,152.0,169.1,461.1118493344661,66283.0,72236.0,11.0,11.0,152.27864222825184
18111,1085.571339563863,6594,35.0,164.1,461.1118493344661,75542.0,13823.0,9.2,0.0,0.0
18113,1085.571339563863,1703,104.0,180.6,461.11184933446617,66837.0,47367.0,12.5,0.0,0.0
18115,1085.571339563863,4571,17.0,164.2,461.1118493344661,69567.0,6114.0,9.8,0.0,0.0
18117,1085.571339563863,553,58.0,204.8,461.1118493344661,70618.0,19623.0,9.1,0.0,0.0
18119,1085.571339563863,2809,56.0,188.9,461.1118493344661,54128.0,21482.0,14.5,5.0,232.75300251373244
18121,1085.571339563863,2964,39.0,163.1,461.1118493344661,62460.0,16369.0,14.0,2.0,122.18217362086871
18123,1085.571339563863,2213,46.0,172.0,461.1118493344661,64700.0,19183.0,14.4,4.0,208.51795860918523
18125,1085.571339563863,2903,35.0,190.9,461.1118493344661,55503.0,12168.0,16.6,2.0,164.3655489809336
18127,1085.571339563863,1410,344.0,163.0,461.1118493344661,63487.0,174791.0,11.8,80.0,457.689469137427
18129,1085.571339563863,15180,56.0,159.5,461.11184933446617,84352.0,25063.0,8.9,0.0,0.0
18131,1085.571339563863,2416,37.0,200.4,461.1118493344661,75907.0,12485.0,9.7,0.0,0.0
18133,1085.571339563863,1660,90.0,188.6,461.1118493344661,60487.0,37301.0,13.5,0.0,0.0
18135,1085.571339563863,3125,65.0,171.0,461.1118493344661,68301.0,24437.0,9.5,0.0,0.0
18137,1085.571339563863,3714,65.0,167.6,461.11184933446606,56920.0,29087.0,15.399999999999999,2.0,68.75923952281089
18139,1085.571339563863,3410,40.0,170.2,461.1118493344661,63571.0,16673.0,12.0,1.0,59.97720866070893
18141,1085.571339563863,2003,548.0,166.8,461.1118493344661,61653.0,272234.0,12.2,283.0,1039.5468604215491
18143,1085.571339563863,34388,70.0,232.9,461.1118493344661,61028.0,24588.0,13.199999999999998,0.0,0.0
18145,1085.571339563863,3720,111.0,185.7,461.1118493344661,57837.0,44991.0,15.4,2.0,44.453335111466735
18147,1085.571339563863,6233,46.0,154.2,461.1118493344661,66045.0,19967.0,14.1,10.0,500.8263634997747
18149,1085.571339563863,1850,63.0,190.6,461.1118493344661,70440.0,23258.0,9.3,23.0,988.9070427379827
18151,1085.571339563863,2907,77.0,154.4,461.1118493344661,58523.0,34725.0,12.6,0.0,0.0
18153,1085.571339563863,3078,51.0,188.2,461.11184933446617,73250.0,20670.0,9.4,8.0,387.0343492985003
18155,1085.571339563863,2339,24.0,169.8,461.11184933446606,55497.0,10006.0,12.7,0.0,0.0
18157,1085.571339563863,1340,255.0,146.9,461.1118493344661,63246.0,188717.0,13.6,48.0,254.34910474414067
18159,1085.571339563863,33200,38.0,167.7,461.1118493344661,56088.0,15361.0,19.2,1.0,65.09992839007877
18161,1085.571339563863,1527,19.0,185.9,461.1118493344661,65025.0,6952.0,10.1,43.0,6185.270425776755
18163,1085.571339563863,782,406.0,171.6,461.11184933446606,61171.0,179744.0,11.3,28.0,155.77710521630763
18165,1085.571339563863,26687,45.0,202.2,461.1118493344661,57997.0,15451.0,15.4,0.0,0.0
18167,1085.571339563863,2130,238.0,179.0,461.11184933446606,58280.0,106006.0,14.0,11.0,103.7677112616267
18169,1085.571339563863,17975,87.0,181.2,461.1118493344661,52286.0,30828.0,18.5,2.0,64.8760866744518
18171,1085.571339563863,3400,17.0,134.2,461.11184933446606,64025.0,8461.0,11.5,0.0,0.0
18173,1085.571339563863,803,125.0,151.4,461.1118493344661,73539.0,65185.0,9.6,10.0,153.40952673161004
18175,1085.571339563863,4762,65.0,181.3,461.1118493344661,84567.0,28224.0,7.4,0.0,0.0
